experiment,method,rep_index,sample_ms
p1d_structural_plus_semantic_residual,tantivy_standalone,3,1.662484
p1d_structural_plus_semantic_residual,tantivy_standalone,4,1.6274469999999999
p1d_structural_plus_semantic_residual,tantivy_standalone,5,36.379656000000004
p1d_structural_plus_semantic_residual,tantivy_standalone,6,8.477704000000001
p1d_structural_plus_semantic_residual,tantivy_standalone,7,1.4426910000000002
p1d_structural_plus_semantic_residual,tantivy_standalone,8,11.26422
p1d_structural_plus_semantic_residual,tantivy_standalone,9,1.136541
p1d_structural_plus_semantic_residual,tantivy_standalone,10,1.18264
p1d_structural_plus_semantic_residual,tantivy_standalone,11,2.1806159999999997
p1d_structural_plus_semantic_residual,tantivy_standalone,12,13.702357
p1d_structural_plus_semantic_residual,tantivy_standalone,13,9.102693
p1d_structural_plus_semantic_residual,tantivy_standalone,14,1.398568
p1d_structural_plus_semantic_residual,tantivy_standalone,15,4.830519
p1d_structural_plus_semantic_residual,tantivy_standalone,16,1.0473270000000001
p1d_structural_plus_semantic_residual,tantivy_standalone,17,1.2683449999999998
p1d_structural_plus_semantic_residual,tantivy_standalone,18,1.6125639999999999
p1d_structural_plus_semantic_residual,tantivy_standalone,19,8.587776999999999
p1d_structural_plus_semantic_residual,tantivy_standalone,20,1.979321
p1d_structural_plus_semantic_residual,tantivy_standalone,21,1.881249
p1d_structural_plus_semantic_residual,tantivy_standalone,22,1.1360999999999999
p1d_structural_plus_semantic_residual,tantivy_standalone,23,1.414214
p1d_structural_plus_semantic_residual,tantivy_standalone,24,11.306236
p1d_structural_plus_semantic_residual,tantivy_standalone,25,37.104388
p1d_structural_plus_semantic_residual,tantivy_standalone,26,8.470237000000001
p1d_structural_plus_semantic_residual,tantivy_standalone,27,1.444162
p1d_structural_plus_semantic_residual,tantivy_standalone,28,10.922863999999999
p1d_structural_plus_semantic_residual,tantivy_standalone,29,1.577614
p1d_structural_plus_semantic_residual,solr,0,2.118108
p1d_structural_plus_semantic_residual,solr,1,2.168391
p1d_structural_plus_semantic_residual,solr,2,1.9814749999999999
p1d_structural_plus_semantic_residual,solr,3,2.024741
p1d_structural_plus_semantic_residual,solr,4,3.8908240000000003
p1d_structural_plus_semantic_residual,solr,5,2.944353
p1d_structural_plus_semantic_residual,solr,6,2.537854
p1d_structural_plus_semantic_residual,solr,7,1.309302
p1d_structural_plus_semantic_residual,solr,8,1.730509
p1d_structural_plus_semantic_residual,solr,9,1.759975
p1d_structural_plus_semantic_residual,solr,10,1.298187
p1d_structural_plus_semantic_residual,solr,11,1.3673279999999999
p1d_structural_plus_semantic_residual,solr,12,2.012144
p1d_structural_plus_semantic_residual,solr,13,2.4999789999999997
p1d_structural_plus_semantic_residual,solr,14,2.176519
p1d_structural_plus_semantic_residual,solr,15,1.569216
p1d_structural_plus_semantic_residual,solr,16,1.190422
p1d_structural_plus_semantic_residual,solr,17,1.2910300000000001
p1d_structural_plus_semantic_residual,solr,18,1.02846
p1d_structural_plus_semantic_residual,solr,19,2.393335
p1d_structural_plus_semantic_residual,solr,20,2.2085809999999997
p1d_structural_plus_semantic_residual,solr,21,2.480163
p1d_structural_plus_semantic_residual,solr,22,1.9744670000000002
p1d_structural_plus_semantic_residual,solr,23,1.1804700000000001
p1d_structural_plus_semantic_residual,solr,24,1.886673
p1d_structural_plus_semantic_residual,solr,25,2.375962
p1d_structural_plus_semantic_residual,solr,26,2.036259
p1d_structural_plus_semantic_residual,solr,27,0.994831
p1d_structural_plus_semantic_residual,solr,28,1.250391
p1d_structural_plus_semantic_residual,solr,29,1.736645
p1d_lexical_first,commerce_native,0,7.221954
p1d_lexical_first,commerce_native,1,5.439757
p1d_lexical_first,commerce_native,2,1.7671830000000002
p1d_lexical_first,commerce_native,3,28.233235999999998
p1d_lexical_first,commerce_native,4,6.264113
p1d_lexical_first,commerce_native,5,2.028281
p1d_lexical_first,commerce_native,6,0.9369740000000001
p1d_lexical_first,commerce_native,7,6.851972
p1d_lexical_first,commerce_native,8,5.1826
p1d_lexical_first,commerce_native,9,29.428671
p1d_lexical_first,commerce_native,10,5.398436
p1d_lexical_first,commerce_native,11,9.226647
p1d_lexical_first,commerce_native,12,4.454208
p1d_lexical_first,commerce_native,13,5.879912999999999
p1d_lexical_first,commerce_native,14,5.723814
p1d_lexical_first,commerce_native,15,1.911968
p1d_lexical_first,commerce_native,16,3.830846
p1d_lexical_first,commerce_native,17,8.85763
p1d_lexical_first,commerce_native,18,9.325159
p1d_lexical_first,commerce_native,19,2.320506
p1d_lexical_first,commerce_native,20,5.512816
p1d_lexical_first,commerce_native,21,5.4773119999999995
p1d_lexical_first,commerce_native,22,0.216619
p1d_lexical_first,commerce_native,23,28.062405
p1d_lexical_first,commerce_native,24,5.026109
p1d_lexical_first,commerce_native,25,4.88839
p1d_lexical_first,commerce_native,26,1.154422
p1d_lexical_first,commerce_native,27,5.570683
p1d_lexical_first,commerce_native,28,5.060816999999999
p1d_lexical_first,commerce_native,29,1.7795969999999999
p1d_lexical_first,tantivy_standalone,0,4.357474
p1d_lexical_first,tantivy_standalone,1,11.419238
p1d_lexical_first,tantivy_standalone,2,0.39046600000000004
p1d_lexical_first,tantivy_standalone,3,10.105406
p1d_lexical_first,tantivy_standalone,4,3.843656
p1d_lexical_first,tantivy_standalone,5,8.11312
p1d_lexical_first,tantivy_standalone,6,11.556674
p1d_lexical_first,tantivy_standalone,7,11.497162
p1d_lexical_first,tantivy_standalone,8,0.33827599999999997
p1d_lexical_first,tantivy_standalone,9,0.9343170000000001
p1d_lexical_first,tantivy_standalone,10,44.16075
p1d_lexical_first,tantivy_standalone,11,11.939383
p1d_lexical_first,tantivy_standalone,12,10.098485
p1d_lexical_first,tantivy_standalone,13,10.990753000000002
p1d_lexical_first,tantivy_standalone,14,7.088381
p1d_lexical_first,tantivy_standalone,15,4.8636
p1d_lexical_first,tantivy_standalone,16,43.834082
p1d_lexical_first,tantivy_standalone,17,3.683851
p1d_lexical_first,tantivy_standalone,18,16.138815
p1d_lexical_first,tantivy_standalone,19,11.802259000000001
p1d_lexical_first,tantivy_standalone,20,7.805752
p1d_lexical_first,tantivy_standalone,21,12.090854
p1d_lexical_first,tantivy_standalone,22,0.84809
p1d_lexical_first,tantivy_standalone,23,21.443828
p1d_lexical_first,tantivy_standalone,24,2.121299
p1d_lexical_first,tantivy_standalone,25,7.9324010000000005
p1d_lexical_first,tantivy_standalone,26,12.100527
p1d_lexical_first,tantivy_standalone,27,7.048418
p1d_lexical_first,tantivy_standalone,28,0.34160199999999996
p1d_lexical_first,tantivy_standalone,29,48.144218
p1d_lexical_first,solr,0,1.784624
p1d_lexical_first,solr,1,2.135854
p1d_lexical_first,solr,2,2.240549
p1d_lexical_first,solr,3,2.27583
p1d_lexical_first,solr,4,1.9698390000000001
p1d_lexical_first,solr,5,1.6878060000000001
p1d_lexical_first,solr,6,2.180286
p1d_lexical_first,solr,7,1.7364439999999999
p1d_lexical_first,solr,8,1.837509
p1d_lexical_first,solr,9,2.476845
p1d_lexical_first,solr,10,2.4994259999999997
p1d_lexical_first,solr,11,2.112227
p1d_lexical_first,solr,12,2.206875
p1d_lexical_first,solr,13,2.0190249999999996
p1d_lexical_first,solr,14,2.24921
p1d_lexical_first,solr,15,1.915449
p1d_lexical_first,solr,16,1.463314
p1d_lexical_first,solr,17,2.5079770000000003
p1d_lexical_first,solr,18,1.659747
p1d_lexical_first,solr,19,2.278248
p1d_lexical_first,solr,20,2.260937
p1d_lexical_first,solr,21,2.346569
p1d_lexical_first,solr,22,2.101165
p1d_lexical_first,solr,23,1.2365080000000002
p1d_lexical_first,solr,24,2.420291
p1d_lexical_first,solr,25,2.387985
p1d_lexical_first,solr,26,2.222762
p1d_lexical_first,solr,27,1.746372
p1d_lexical_first,solr,28,1.933684
p1d_lexical_first,solr,29,2.31799
p1d_ambiguous_punt,commerce_native,0,12.330017999999999
p1d_ambiguous_punt,commerce_native,1,7.078398
p1d_ambiguous_punt,commerce_native,2,4.697172999999999
p1d_ambiguous_punt,commerce_native,3,4.832076
p1d_ambiguous_punt,commerce_native,4,2.3109469999999996
p1d_ambiguous_punt,commerce_native,5,16.346321
p1d_ambiguous_punt,commerce_native,6,5.379866
p1d_ambiguous_punt,commerce_native,7,11.808157999999999
p1d_ambiguous_punt,commerce_native,8,8.176673000000001
p1d_ambiguous_punt,commerce_native,9,15.227457999999999
p1d_ambiguous_punt,commerce_native,10,3.617813
p1d_ambiguous_punt,commerce_native,11,13.136057
p1d_ambiguous_punt,commerce_native,12,1.322472
p1d_ambiguous_punt,commerce_native,13,7.663893
p1d_ambiguous_punt,commerce_native,14,2.9659590000000002
p1d_ambiguous_punt,commerce_native,15,4.8898980000000005
p1d_ambiguous_punt,commerce_native,16,3.745673
p1d_ambiguous_punt,commerce_native,17,3.660789
p1d_ambiguous_punt,commerce_native,18,13.210313
p1d_ambiguous_punt,commerce_native,19,16.355498
p1d_ambiguous_punt,commerce_native,20,4.129428
p1d_ambiguous_punt,commerce_native,21,6.828692
p1d_ambiguous_punt,commerce_native,22,18.575694
p1d_ambiguous_punt,commerce_native,23,5.069659
p1d_ambiguous_punt,commerce_native,24,3.491958
p1d_ambiguous_punt,commerce_native,25,1.395969
p1d_ambiguous_punt,commerce_native,26,5.831739
p1d_ambiguous_punt,commerce_native,27,3.0072330000000003
p1d_ambiguous_punt,commerce_native,28,6.81935
p1d_ambiguous_punt,commerce_native,29,4.521275
p1d_ambiguous_punt,tantivy_standalone,0,11.147389
p1d_ambiguous_punt,tantivy_standalone,1,21.444169
p1d_ambiguous_punt,tantivy_standalone,2,27.360418
p1d_ambiguous_punt,tantivy_standalone,3,9.043025
p1d_ambiguous_punt,tantivy_standalone,4,28.85423
p1d_ambiguous_punt,tantivy_standalone,5,17.279639
p1d_ambiguous_punt,tantivy_standalone,6,19.048048
p1d_ambiguous_punt,tantivy_standalone,7,22.719920000000002
p1d_ambiguous_punt,tantivy_standalone,8,26.830538
p1d_ambiguous_punt,tantivy_standalone,9,6.9463099999999995
p1d_ambiguous_punt,tantivy_standalone,10,5.16927
p1d_ambiguous_punt,tantivy_standalone,11,9.735852999999999
p1d_ambiguous_punt,tantivy_standalone,12,18.516861
p1d_ambiguous_punt,tantivy_standalone,13,8.582904000000001
p1d_ambiguous_punt,tantivy_standalone,14,19.514951
p1d_ambiguous_punt,tantivy_standalone,15,34.121473
p1d_ambiguous_punt,tantivy_standalone,16,5.150872
p1d_ambiguous_punt,tantivy_standalone,17,28.802319
p1d_ambiguous_punt,tantivy_standalone,18,5.882382000000001
p1d_ambiguous_punt,tantivy_standalone,19,20.430005
p1d_ambiguous_punt,tantivy_standalone,20,22.681941000000002
p1d_ambiguous_punt,tantivy_standalone,21,22.004822
p1d_ambiguous_punt,tantivy_standalone,22,7.199756
p1d_ambiguous_punt,tantivy_standalone,23,4.037324
p1d_ambiguous_punt,tantivy_standalone,24,13.603179
p1d_ambiguous_punt,tantivy_standalone,25,16.850752
p1d_ambiguous_punt,tantivy_standalone,26,18.86707
p1d_ambiguous_punt,tantivy_standalone,27,18.745826
p1d_ambiguous_punt,tantivy_standalone,28,26.311698
p1d_ambiguous_punt,tantivy_standalone,29,38.344235
p1d_ambiguous_punt,solr,0,2.203808
p1d_ambiguous_punt,solr,1,2.037227
p1d_ambiguous_punt,solr,2,2.057005
p1d_ambiguous_punt,solr,3,1.743989
p1d_ambiguous_punt,solr,4,2.359913
p1d_ambiguous_punt,solr,5,1.954828
p1d_ambiguous_punt,solr,6,1.838635
p1d_ambiguous_punt,solr,7,1.073623
p1d_ambiguous_punt,solr,8,2.122421
p1d_ambiguous_punt,solr,9,2.013684
p1d_ambiguous_punt,solr,10,1.7091210000000001
p1d_ambiguous_punt,solr,11,1.970127
p1d_ambiguous_punt,solr,12,1.759377
p1d_ambiguous_punt,solr,13,1.8040960000000001
p1d_ambiguous_punt,solr,14,1.995618
p1d_ambiguous_punt,solr,15,2.033479
p1d_ambiguous_punt,solr,16,1.6703029999999999
p1d_ambiguous_punt,solr,17,1.946991
p1d_ambiguous_punt,solr,18,0.983415
p1d_ambiguous_punt,solr,19,2.108102
p1d_ambiguous_punt,solr,20,1.900308
p1d_ambiguous_punt,solr,21,2.0638940000000003
p1d_ambiguous_punt,solr,22,2.226295
p1d_ambiguous_punt,solr,23,1.316759
p1d_ambiguous_punt,solr,24,1.562247
p1d_ambiguous_punt,solr,25,1.905945
p1d_ambiguous_punt,solr,26,1.78191
p1d_ambiguous_punt,solr,27,0.957379
p1d_ambiguous_punt,solr,28,2.041196
p1d_ambiguous_punt,solr,29,1.913057
p1d_long_tail_noisy,commerce_native,0,3.939717
p1d_long_tail_noisy,commerce_native,1,6.777075
p1d_long_tail_noisy,commerce_native,2,2.2137659999999997
p1d_long_tail_noisy,commerce_native,3,2.280841
p1d_long_tail_noisy,commerce_native,4,0.356689
p1d_long_tail_noisy,commerce_native,5,3.450109
p1d_long_tail_noisy,commerce_native,6,9.659685
p1d_long_tail_noisy,commerce_native,7,3.39814
p1d_long_tail_noisy,commerce_native,8,6.418964
p1d_long_tail_noisy,commerce_native,9,0.629412
p1d_long_tail_noisy,commerce_native,10,2.138811
p1d_long_tail_noisy,commerce_native,11,6.444087000000001
p1d_long_tail_noisy,commerce_native,12,6.873571999999999
p1d_long_tail_noisy,commerce_native,13,2.041887
p1d_long_tail_noisy,commerce_native,14,4.503550000000001
p1d_long_tail_noisy,commerce_native,15,2.230171
p1d_long_tail_noisy,commerce_native,16,4.1671700000000005
p1d_long_tail_noisy,commerce_native,17,5.040216999999999
p1d_long_tail_noisy,commerce_native,18,6.679039
p1d_long_tail_noisy,commerce_native,19,3.473967
p1d_long_tail_noisy,commerce_native,20,3.769156
p1d_long_tail_noisy,commerce_native,21,6.3977189999999995
p1d_long_tail_noisy,commerce_native,22,9.548912
p1d_long_tail_noisy,commerce_native,23,2.286522
p1d_long_tail_noisy,commerce_native,24,2.578077
p1d_long_tail_noisy,commerce_native,25,7.116544
p1d_long_tail_noisy,commerce_native,26,9.434886
p1d_long_tail_noisy,commerce_native,27,4.4525820000000005
p1d_long_tail_noisy,commerce_native,28,6.163023999999999
p1d_long_tail_noisy,commerce_native,29,2.0927710000000004
p1d_long_tail_noisy,tantivy_standalone,0,2.4156899999999997
p1d_long_tail_noisy,tantivy_standalone,1,5.3656429999999995
p1d_long_tail_noisy,tantivy_standalone,2,9.722106
p1d_long_tail_noisy,tantivy_standalone,3,9.320235
p1d_long_tail_noisy,tantivy_standalone,4,3.7282040000000003
p1d_long_tail_noisy,tantivy_standalone,5,8.110190999999999
p1d_long_tail_noisy,tantivy_standalone,6,0.431515
p1d_long_tail_noisy,tantivy_standalone,7,4.378856000000001
p1d_long_tail_noisy,tantivy_standalone,8,9.752391
p1d_long_tail_noisy,tantivy_standalone,9,3.943352
p1d_long_tail_noisy,tantivy_standalone,10,4.337941
p1d_long_tail_noisy,tantivy_standalone,11,0.401639
p1d_long_tail_noisy,tantivy_standalone,12,11.98547
p1d_long_tail_noisy,tantivy_standalone,13,2.498779
p1d_long_tail_noisy,tantivy_standalone,14,3.303297
p1d_long_tail_noisy,tantivy_standalone,15,7.318438
p1d_long_tail_noisy,tantivy_standalone,16,4.219011
p1d_long_tail_noisy,tantivy_standalone,17,3.657481
p1d_long_tail_noisy,tantivy_standalone,18,5.704363
p1d_long_tail_noisy,tantivy_standalone,19,0.43291
p1d_long_tail_noisy,tantivy_standalone,20,3.447308
p1d_long_tail_noisy,tantivy_standalone,21,4.359962
p1d_long_tail_noisy,tantivy_standalone,22,3.956648
p1d_long_tail_noisy,tantivy_standalone,23,5.591235
p1d_long_tail_noisy,tantivy_standalone,24,1.429047
p1d_long_tail_noisy,tantivy_standalone,25,7.798107
p1d_long_tail_noisy,tantivy_standalone,26,0.427192
p1d_long_tail_noisy,tantivy_standalone,27,3.442956
p1d_long_tail_noisy,tantivy_standalone,28,9.58675
p1d_long_tail_noisy,tantivy_standalone,29,0.739388
p1d_long_tail_noisy,solr,0,1.139377
p1d_long_tail_noisy,solr,1,1.7465359999999999
p1d_long_tail_noisy,solr,2,1.933334
p1d_long_tail_noisy,solr,3,1.929833
p1d_long_tail_noisy,solr,4,1.7620330000000002
p1d_long_tail_noisy,solr,5,1.522912
p1d_long_tail_noisy,solr,6,1.8394819999999998
p1d_long_tail_noisy,solr,7,1.043223
p1d_long_tail_noisy,solr,8,1.613966
p1d_long_tail_noisy,solr,9,1.860312
p1d_long_tail_noisy,solr,10,1.123446
p1d_long_tail_noisy,solr,11,0.952319
p1d_long_tail_noisy,solr,12,1.7358580000000001
p1d_long_tail_noisy,solr,13,1.781941
p1d_long_tail_noisy,solr,14,1.651254
p1d_long_tail_noisy,solr,15,1.564465
p1d_long_tail_noisy,solr,16,1.210628
