qid,combined_count,native_ndcg,native_recall,native_mrr,solr_ndcg,solr_recall,solr_mrr,native_hit_count,solr_hit_count
103447,5,0.47171391087334197,0.25,0.5,0.7196548917423647,0.375,1,5,10
103801,47,0.2700193392678607,0.21428571428571427,0.25,0.31082564503837423,0.21428571428571427,0.5,10,10
103875,29,0.08069862424496003,0.0625,0.14285714285714285,0.08623628983735337,0.0625,0.16666666666666666,10,10
103952,1,0.22009176629808014,0.0625,1,0.5017289690294563,0.3125,1,1,10
103970,7,0.08514311764162098,0.09090909090909091,0.2,0.08514311764162098,0.09090909090909091,0.2,7,10
103983,9,0.32458397444423615,0.25,0.25,0.2874476364692017,0.25,0.16666666666666666,9,10
103984,9,0.1356854453911663,0.125,0.125,0.25967457165153096,0.1875,0.5,9,10
104003,3,0,0,0,0.06625422345438903,0.06666666666666667,0.1111111111111111,3,10
104238,4,0,0,0,0,0,0,4,4
104248,10,0.20483424751859086,0.13333333333333333,0.3333333333333333,0.3052348839397011,0.13333333333333333,1,10,10
104300,53,0,0,0,0.3063365306564336,0.36363636363636365,0.2,10,10
104329,5,0.6489315753318465,0.38461538461538464,1,0.6489315753318465,0.38461538461538464,1,5,5
104380,4,0.33882776425833894,0.3333333333333333,0.3333333333333333,0.5208608031906568,0.3333333333333333,1,4,4
104545,1,0,0,0,0,0,0,1,1
104557,1,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,1,1
104560,1,0.15716946203669288,0.1,1,0.15716946203669288,0.1,1,1,1
104585,1,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,1,10
104623,1,0,0,0,0,0,0,1,10
104658,64,0,0,0,0,0,0,10,10
104764,11,0.5422473813186844,0.4166666666666667,0.25,0.788554066778107,0.5,1,10,10
104861,11,1,0.6666666666666666,1,0.9537125187088151,0.6666666666666666,1,10,10
104875,36,0,0,0,0.27267015568947806,0.25,0.14285714285714285,10,10
104876,91,0,0,0,0,0,0,10,10
104881,112,0,0,0,0.22009176629808014,0.0625,1,10,10
105009,8,0,0,0,0,0,0,8,8
105084,22,0,0,0,0.5002875276852252,0.36363636363636365,1,10,10
105090,5,0.09478836436955078,0.06666666666666667,0.25,0.1388624438735545,0.06666666666666667,0.5,5,10
105142,2,0.45650001423154074,0.2,1,0.6301653161143503,0.4,1,2,4
105349,3,0.4690000933206747,0.075,1,0.9755453593002132,0.25,1,3,10
105471,2,0.35895421017163465,0.125,1,0.35895421017163465,0.125,1,2,4
105502,16,0.5097929772796745,0.4666666666666667,0.25,0.7027284035579429,0.4666666666666667,1,10,10
106028,2,0.3439261989517367,0.1,1,0.7136686080525688,0.35,1,2,10
106355,3,0,0,0,0,0,0,3,10
106375,6,0.19518900079066107,0.2,0.3333333333333333,0.14465249243306438,0.2,0.16666666666666666,6,10
106377,3,0,0,0,0,0,0,3,10
106443,3,0.4690000933206747,0.08571428571428572,1,0.5637884576902256,0.11428571428571428,1,3,4
106465,6,0.4110745015388912,0.2,1,0.5546943123419679,0.3333333333333333,1,6,10
106584,120,0,0,0,0,0,0,10,10
106612,5,0.470318793006252,0.2,1,0.5917430276315934,0.26666666666666666,1,5,10
106621,2,0.35895421017163465,0.14285714285714285,1,0.24890832702259458,0.14285714285714285,0.5,2,10
106644,2,0,0,0,0,0,0,2,10
106646,167,0,0,0,0.22009176629808014,0.06666666666666667,1,10,10
106653,1,0,0,0,0,0,0,1,10
106656,5,0,0,0,0,0,0,5,10
106661,62,0,0,0,0.22009176629808014,0.06666666666666667,1,10,10
106916,4,0.5637884576902256,0.25,1,0.5637884576902256,0.25,1,4,4
106942,3,0,0,0,0,0,0,3,3
106986,1,0,0,0,0,0,0,1,10
107014,1,0,0,0,0,0,0,1,4
107564,4,0.23968543142182333,0.125,0.3333333333333333,0.4675528554456613,0.1875,1,4,10
107602,16,1,0.625,1,1,0.625,1,10,10
107717,2,0.35895421017163465,0.125,1,0.35895421017163465,0.125,1,2,2
107750,1,0,0,0,0,0,0,1,1
107838,18,0.10779027050187771,0.05128205128205128,0.1111111111111111,0.2855902880722746,0.05128205128205128,1,10,10
107883,23,0,0,0,0,0,0,10,10
107891,143,0,0,0,0,0,0,10,10
107894,23,0,0,0,0,0,0,10,10
107898,1,0,0,0,0,0,0,1,1
107900,3,0,0,0,0.06625422345438903,0.06666666666666667,0.1111111111111111,3,10
108237,32,0.3816977467696756,0.25,0.2,0.9093618486635721,0.375,1,10,10
108240,1,0.36249399002998095,0.14285714285714285,1,0.36249399002998095,0.14285714285714285,1,1,1
108279,13,0.7799082337019198,0.5625,0.5,0.9216017310213247,0.5625,1,10,10
108285,1,0.22009176629808014,0.03571428571428571,1,0.20483424751859086,0.07142857142857142,0.3333333333333333,1,10
108513,2,0.35895421017163465,0.2,1,0.4440973278132556,0.3,1,2,5
108551,7,0.23690530871965637,0.21428571428571427,0.2,0.38363315291837646,0.21428571428571427,1,7,7
108657,4,0.6201543156208374,0.25,1,0.6201543156208374,0.25,1,4,4
108835,28,0.27267015568947806,0.10810810810810811,0.14285714285714285,0.2514632262898275,0.10810810810810811,0.14285714285714285,10,10
108985,16,0.46262768423667733,0.3157894736842105,0.25,0.7175867104101135,0.3157894736842105,1,10,10
109027,2,0,0,0,0,0,0,2,2
109109,4,0.5138780239927594,0.4,1,0.40986231418563485,0.4,1,4,10
109165,42,0,0,0,0.1884441521277154,0.125,0.3333333333333333,10,10
109166,4,0.5637884576902256,0.25,1,0.7614732800774204,0.4375,1,4,10
109173,1,0.26742619438551957,0.06666666666666667,1,0.3236685753595891,0.06666666666666667,1,1,10
109182,6,0,0,0,0,0,0,6,6
109238,22,0.12987501165334073,0.125,0.1111111111111111,0.32149616226344435,0.25,0.3333333333333333,10,10
109241,10,0.8899541168509598,0.5625,1,0.914856882358379,0.5625,1,10,10
109242,3,0.4198525533351915,0.16666666666666666,1,0.6090519215431118,0.3333333333333333,1,3,10
109243,2,0.4361533373077281,0.15384615384615385,1,0.4361533373077281,0.15384615384615385,1,2,2
109396,1,0.24926098697416302,0.0625,1,0.6245450711124516,0.3125,1,1,10
109634,37,0,0,0,0.5548989126424902,0.3125,1,10,10
109782,3,0.4690000933206747,0.1875,1,0.4690000933206747,0.1875,1,3,10
109843,274,0,0,0,0,0,0,10,10
109935,3,0,0,0,0.16933929492839028,0.2727272727272727,0.14285714285714285,3,10
110093,34,0,0,0,0.35895421017163465,0.125,1,10,10
110335,5,0,0,0,0.14782949091545258,0.18181818181818182,0.16666666666666666,5,10
110375,5,0.7138097836082222,0.3125,1,0.7138097836082222,0.3125,1,5,10
110385,1,0.2542008779489662,0.125,1,0.7647259933313354,0.75,1,1,10
110401,15,0.5009732673492617,0.25,1,0.2745478892647208,0.1875,0.5,10,10
110403,2,0.45650001423154074,0.14285714285714285,1,0.45650001423154074,0.14285714285714285,1,2,2
110618,2,0.1388624438735545,0.0625,0.5,0.22009176629808014,0.0625,1,2,2
110676,9,0.08514311764162098,0.0625,0.2,0.11004588314904007,0.0625,0.3333333333333333,9,10
110884,1,0.22009176629808014,0.0625,1,0.424926013816671,0.1875,1,1,10
111437,34,0,0,0,0.31488013066763093,0.125,1,10,10
111682,91,0,0,0,0.24573132854020638,0.1875,0.3333333333333333,10,10
111695,2,0.2300510610426737,0.0625,1,0.2996649302239864,0.1875,0.5,2,10
111697,1,0,0,0,0.21643353787186348,0.125,0.5,1,10
111739,9,0.46896257776537437,0.3125,0.3333333333333333,0.4487294900778422,0.3125,0.3333333333333333,9,9
111787,24,0.13698471029831175,0.0625,0.14285714285714285,0.3195496275649209,0.125,0.3333333333333333,10,10
112072,70,0,0,0,0.24787451257311421,0.1875,0.25,10,10
112198,61,0,0,0,0.19518900079066107,0.125,0.3333333333333333,10,10
112259,2,0.14514605925250643,0.07692307692307693,0.5,0.2300510610426737,0.07692307692307693,1,2,2
112566,2,0,0,0,0.39749351961824175,0.3125,0.3333333333333333,2,10
112574,67,0,0,0,0.1610425878239398,0.125,0.25,10,10
112665,12,0.11004588314904007,0.1,0.3333333333333333,0.08514311764162098,0.1,0.2,10,6
112818,1,0,0,0,0.2357541930550393,0.0625,1,1,10
112879,4,0.5637884576902256,0.25,1,0.6274092458891771,0.3125,1,4,10
112898,5,0.20483424751859086,0.125,0.3333333333333333,0.5009732673492617,0.25,1,5,10
112911,40,0,0,0,0,0,0,10,10
113038,22,0,0,0,0.3714891073940902,0.1875,1,10,10
113093,2,0,0,0,0,0,0,2,10
113115,509,0,0,0,0,0,0,10,10
113257,13,0.35106842466815336,0.3125,0.16666666666666666,0.486471450249967,0.375,0.3333333333333333,10,10
113274,183,0,0,0,0,0,0,10,10
113724,16,0.7799082337019198,0.5625,0.5,1,0.625,1,10,10
113996,4,0.14187109415106738,0.0625,0.5,0.06768971444980863,0.0625,0.1111111111111111,4,10
114107,1,0,0,0,0,0,0,1,1
114138,21,0,0,0,0,0,0,10,10
114139,1,0,0,0,0,0,0,1,1
114140,6,0,0,0,0,0,0,6,6
114395,1,0.29740901205864334,0.07692307692307693,1,0.45732200097127595,0.3076923076923077,1,1,10
114407,1,0,0,0,0,0,0,1,10
114486,7,0.3850547874749319,0.25,0.3333333333333333,0.6485555090237797,0.375,1,7,10
114689,1,0,0,0,0,0,0,1,1
114701,12,0.07839826897867533,0.0625,0.16666666666666666,0.22009176629808014,0.0625,1,10,10
114745,5,0.5903681847779133,0.3125,1,0.6090519215431118,0.3125,1,5,6
114941,57,0.06350608830737939,0.06666666666666667,0.16666666666666666,0,0,0,10,10
114963,1,0.2575389154724167,0.0625,1,0.3684548891580317,0.125,1,1,8
114973,113,0,0,0,0,0,0,10,10
115064,70,0,0,0,0.4451010873575096,0.3125,0.5,10,10
115078,9,0.716287445502968,0.5,0.5,0.92663607790064,0.5625,1,9,10
115079,1,0.18660113481564067,0.02564102564102564,1,0.7889672245867932,0.23076923076923078,1,1,10
115274,26,0,0,0,0.6563033086078546,0.4375,1,10,10
115302,1,0,0,0,0,0,0,1,10
115579,15,0.42885250070855385,0.25,0.1111111111111111,0.7105909741653426,0.5,1,10,10
115580,13,1,0.7142857142857143,1,1,0.7142857142857143,1,10,10
115581,3,0.5023756245102127,0.21428571428571427,1,0.824936733218368,0.5714285714285714,1,3,10
115714,338,0,0,0,0,0,0,10,10
115718,2,0,0,0,0.24703059344735182,0.1875,0.3333333333333333,2,10
115745,15,0.6410457898283652,0.5,0.3333333333333333,0.5711601909662336,0.375,1,10,10
115753,12,0.31297374272228967,0.26666666666666666,0.2,0.5620315878307343,0.4,0.5,10,10
115763,1,0.2300510610426737,0.045454545454545456,1,0.5632706182178141,0.18181818181818182,1,1,7
115794,10,0.7799082337019198,0.23076923076923078,0.5,0.9363792118010483,0.23076923076923078,1,10,10
115816,3,0.24009123728639692,0.07692307692307693,0.3333333333333333,0.7198057652225512,0.5384615384615384,0.3333333333333333,3,10
115858,3,0.4690000933206747,0.1875,1,0.4690000933206747,0.1875,1,3,3
115908,1,0.2357541930550393,0.07692307692307693,1,0.7790889382842405,0.46153846153846156,1,1,6
